id;idcor;authors;year;ref;doi;url;experiment.type;condition;stress;location;nb.site;names.s1;names.s2;names.s3;names.s4;names.s5;trace;lat.dms.s1;lat.dir.s1;long.dms.s1;long.dir.s1;lat.dms.s2;lat.dir.s2;long.dms.s2;long.dir.s2;lat.dms.s3;lat.dir.s3;long.dms.s3;long.dir.s3;lat.dms.s4;lat.dir.s4;long.dms.s4;long.dir.s4;lat.dms.s5;lat.dir.s5;long.dms.s5;long.dir.s5;life.form;veg.sp;veg.type;bio.scale;bio.scale.genera;nb.sp.reported;fitness;RGR.authors;RGR.min.authors;RGR.max.authors;RGR.unit.authors;RGR;RGR.min;RGR.max;RGR.unit;RGR.eq;RGR.dataset;RGR.dataset.period;trait.dataset;Traits.Dataset.period;RGR.stage;trait.stage;stage;stage.reported;stage.simi;trait.size.unit;measure.size;size.min;size.max;size.mean.range;trait.org;trait;trait.def;trait.min;trait.max;trait.unit;sample.size;relation.sign;coef.value.recorded;coef;coef.type
81;600;Reich.et.al;1998;Reich.et.al.1998b;10.1046/j.1365-2435.1998.00209.x;http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2435.1998.00209.x/full;growth chamber;L_high;unstressed;US_Minnesota;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;boreal and temperate deciduous forest;intersp;intersp;9;growth;RGR(Mi);50;180;mg.g-1.d-1;RGR(Mi);18,25;65,7;g.g-1.y-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);Reich et al 1998a;1998;see Reich et al 1998a;1998;seedling;seedling;juvenile;y;Sim;A;age;0,167123288;0,167123288;0,167123288;SRL;SRL;Specific root lenght;NA;NA;NA;9;P;0,93;0,93;CoefCorR
81;601;Reich.et.al;1998;Reich.et.al.1998b;10.1046/j.1365-2435.1998.00209.x;http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2435.1998.00209.x/full;growth chamber;L_high;unstressed;US_Minnesota;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;boreal and temperate deciduous forest;intersp;intersp;9;growth;RGR(Mi);50;180;mg.g-1.d-1;RGR(Mi);18,25;65,7;g.g-1.y-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);Reich et al 1998a;1998;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,167123288;0,167123288;0,167123288;ShR;ShR;Rate of shoot respiration;NA;NA;NA;9;P;0,97;0,97;CoefCorR
81;602;Reich.et.al;1998;Reich.et.al.1998b;10.1046/j.1365-2435.1998.00209.x;http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2435.1998.00209.x/full;growth chamber;L_high;unstressed;US_Minnesota;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;boreal and temperate deciduous forest;intersp;intersp;9;growth;RGR(Mi);50;180;mg.g-1.d-1;RGR(Mi);18,25;65,7;g.g-1.y-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);Reich et al 1998a;1998;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,167123288;0,167123288;0,167123288;Amass;Amass;Rate of CO2 assimilation per unit leaf mass;91,2;412,7;nmol.g-1.s-1;9;P;0,97;0,97;CoefCorR
81;603;Reich.et.al;1998;Reich.et.al.1998b;10.1046/j.1365-2435.1998.00209.x;http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2435.1998.00209.x/full;growth chamber;L_high;unstressed;US_Minnesota;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;boreal and temperate deciduous forest;intersp;intersp;9;growth;RGR(Mi);50;180;mg.g-1.d-1;RGR(Mi);18,25;65,7;g.g-1.y-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);Reich et al 1998a;1998;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,167123288;0,167123288;0,167123288;RR;RR;Rate of root respiration;NA;NA;NA;9;P;0,94;0,94;CoefCorR
81;604;Reich.et.al;1998;Reich.et.al.1998b;10.1046/j.1365-2435.1998.00209.x;http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2435.1998.00209.x/full;growth chamber;L_high;unstressed;US_Minnesota;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;boreal and temperate deciduous forest;intersp;intersp;9;growth;RGR(Mi);50;180;mg.g-1.d-1;RGR(Mi);18,25;65,7;g.g-1.y-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);Reich et al 1998a;1998;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,167123288;0,167123288;0,167123288;NURmass;NURmass;Nitrogen uptake rate per unit root mass per unit time ;NA;NA;NA;9;P;0,99;0,99;CoefCorR
82;605;Rossatto.et.al;2009;Rossatto.et.al.2009;10.1111/j.1365-2435.2009.01568.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2435.2009.01568.x/full;field_savanna;natural;unstressed;Brazil_near Brasilia;1;Ecological Reserve of IBGE (Instituto Brasileiro de Geografia e Estatistica);NA;NA;NA;NA;point;15:56:41/S;S;47:53:07/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;24;growth;G(Di);0,904;8,99;mm.y-1;GR(Di);0,0904;0,899;cm.yr-1;Measurements were performed approximately in the middle of the month from July 2006 (which was set as zero) to September 2007, To convert circumference growth into diameter increments, all values were divided byPi;local;2009;local;2009;sapling?;sapling;sapling;no sapling?;Sim;D;diameter;5;11;8;Aarea;Aarea;Rate of CO2 assimilation per unit leaf area;5,461;10,143;µmol m-2.s-1;24;O;0,11;0,331662479;CoefDetRsq
82;606;Rossatto.et.al;2009;Rossatto.et.al.2009;10.1111/j.1365-2435.2009.01568.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2435.2009.01568.x/full;field_savanna;natural;unstressed;Brazil_near Brasilia;1;Ecological Reserve of IBGE (Instituto Brasileiro de Geografia e Estatistica);NA;NA;NA;NA;point;15:56:41/S;S;47:53:07/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;24;growth;G(Di);0,904;8,99;mm.y-1;GR(Di);0,0904;0,899;cm.yr-1;Measurements were performed approximately in the middle of the month from July 2006 (which was set as zero) to September 2007, To convert circumference growth into diameter increments, all values were divided byPi;local;2009;local;2009;sapling?;sapling;sapling;no sapling?;Sim;D;diameter;5;11;8;Amass;Amass;Rate of CO2 assimilation per unit leaf mass;50,14;167,64;nmol.g-1.s-1;24;O;0,04;0,2;CoefDetRsq
82;607;Rossatto.et.al;2009;Rossatto.et.al.2009;10.1111/j.1365-2435.2009.01568.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2435.2009.01568.x/full;field_savanna;natural;unstressed;Brazil_near Brasilia;1;Ecological Reserve of IBGE (Instituto Brasileiro de Geografia e Estatistica);NA;NA;NA;NA;point;15:56:41/S;S;47:53:07/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;24;growth;G(Di);0,904;8,99;mm.y-1;GR(Di);0,0904;0,899;cm.yr-1;Measurements were performed approximately in the middle of the month from July 2006 (which was set as zero) to September 2007, To convert circumference growth into diameter increments, all values were divided byPi;local;2009;local;2009;sapling?;sapling;sapling;no sapling?;Sim;D;diameter;5;11;8;SLA;SLA;Specific leaf area;68,54882265;146,8926278;cm2.g-1;24;P;0,318;0,563914887;CoefDetRsq
83;608;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;Plant Dry Matter Content;Plant Dry Matter Content;Plant Dry Matter Content;NA;NA;NA;10;O;-0,46;-0,46;CoefRegR
83;609;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;Plant Dry Mass;Plant Dry Mass;Plant Dry Mass;NA;NA;NA;10;O;0,49;0,49;CoefRegR
83;610;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;LAR;LAR;Leaf area ratio, leaf area:plant mass;3,62;14,44;m2.kg-1;10;O;0,61;0,61;CoefRegR
83;611;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,21;0,5;g.g-1;10;O;-0,24;-0,24;CoefRegR
83;612;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;NARarea;NARarea;Rate of dry mass increment per unit leaf area;0,32;3,41;g.m-2.d-1;10;O;0,58;0,58;CoefRegR
83;613;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;Root:Shoot;Root:Shoot;Root shoot ratio;0,19;0,51;g.g-1;10;O;-0,16;-0,16;CoefRegR
83;614;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;SLA;SLA;Specific leaf area;94;366,5;cm2.g-1;10;P;0,81;0,81;CoefRegR
83;615;RuizRobleto.et.al;2005;RuizRobleto.et.al.2005;10.1055/s-2005-865905;http://www.ncbi.nlm.nih.gov/pubmed/16163613;glasshouse;control;unstressed;Spain;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;Ten woody species were selected from the Mediterranean region to form 5 pairs of deciduous-evergreen species within the same genus or family;mediteranean;intersp;intersp;10;growth;RGR(Mi);4,14;44,77;mg.g-1.day-1;RGR(Mi);1,5111;16,34105;g.g-1.y-1;RGR =(ln W2 _ln W1)/(t2 _ t1), where ln W is the natural logarithm of biomass, t is the time;local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,339726027;0,339726027;0,339726027;StemMR;StemMR;stem mass ratio;NA;NA;NA;10;O;0,43;0,43;CoefRegR
84;616;Sack;2004;Sack.2004;10.1111/j.0030-1299.2004.13184.x;http://onlinelibrary.wiley.com/doi/10.1111/j.0030-1299.2004.13184.x/full;common garden;control;unstressed;UK_Cambridge;1;University;NA;NA;NA;NA;point;52:12:5.361/N;N;0:06:53.668/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous and mediteranean forest;intersp;intersp;13;growth;RGR(Mi);12;64;10-3.g.g-1.d-1;RGR(Mi);4,38;23,36;g.g-1.y-1;RGR= (ln (final plant dry mass) / ln (initial plant dry mass))/ growth time (Evans 1972);local;2004;dataset, other articles;NA;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;Seedmass;Seedmass;dry seed mass;0,025;1,7;g;13;N;-0,83;-0,83;Pearson
84;617;Sack;2004;Sack.2004;10.1111/j.0030-1299.2004.13184.x;http://onlinelibrary.wiley.com/doi/10.1111/j.0030-1299.2004.13184.x/full;common garden;control;unstressed;UK_Cambridge;1;University;NA;NA;NA;NA;point;52:12:5.361/N;N;0:06:53.668/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous and mediteranean forest;intersp;intersp;13;growth;RGR(Mi);12;64;10-3.g.g-1.d-1;RGR(Mi);4,38;23,36;g.g-1.y-1;RGR= (ln (final plant dry mass) / ln (initial plant dry mass))/ growth time (Evans 1972);local;2004;local;2004;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;Root:Shoot;Root:Shoot;Root shoot ratio;NA;NA;g.g-1;13;O;-0,25;-0,25;Spearman
84;618;Sack;2004;Sack.2004;10.1111/j.0030-1299.2004.13184.x;http://onlinelibrary.wiley.com/doi/10.1111/j.0030-1299.2004.13184.x/full;common garden;control;unstressed;UK_Cambridge;1;University;NA;NA;NA;NA;point;52:12:5.361/N;N;0:06:53.668/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous and mediteranean forest;intersp;intersp;13;growth;RGR(Mi);12;64;10-3.g.g-1.d-1;RGR(Mi);4,38;23,36;g.g-1.y-1;RGR= (ln (final plant dry mass) / ln (initial plant dry mass))/ growth time (Evans 1972);local;2004;local;2004;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;LMR;LMR;leaf mass ratio leaf mass:plant mass;NA;NA;g.g-1;13;O;0,37;0,37;Spearman
84;619;Sack;2004;Sack.2004;10.1111/j.0030-1299.2004.13184.x;http://onlinelibrary.wiley.com/doi/10.1111/j.0030-1299.2004.13184.x/full;common garden;control;unstressed;UK_Cambridge;1;University;NA;NA;NA;NA;point;52:12:5.361/N;N;0:06:53.668/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous and mediteranean forest;intersp;intersp;13;growth;RGR(Mi);12;64;10-3.g.g-1.d-1;RGR(Mi);4,38;23,36;g.g-1.y-1;RGR= (ln (final plant dry mass) / ln (initial plant dry mass))/ growth time (Evans 1972);local;2004;local;2004;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;SLA;SLA;Specific leaf area;60;440;cm2.g-1;13;P;0,57;0,57;Spearman
84;620;Sack;2004;Sack.2004;10.1111/j.0030-1299.2004.13184.x;http://onlinelibrary.wiley.com/doi/10.1111/j.0030-1299.2004.13184.x/full;common garden;control;unstressed;UK_Cambridge;1;University;NA;NA;NA;NA;point;52:12:5.361/N;N;0:06:53.668/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous and mediteranean forest;intersp;intersp;13;growth;RGR(Mi);12;64;10-3.g.g-1.d-1;RGR(Mi);4,38;23,36;g.g-1.y-1;RGR= (ln (final plant dry mass) / ln (initial plant dry mass))/ growth time (Evans 1972);local;2004;local;2004;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;LAR;LAR;Leaf area ratio, leaf area:plant mass;4;8;m2.kg-1;13;P;0,88;0,88;Spearman
85;621;Saldana-Acosta.et.al;2009;Saldana-Acosta.et.al.2009;10.1016/j.foreco.2009.07.027;http://www.sciencedirect.com/science/article/pii/S0378112709004988;shadehouse;control;unstressed;Mexico;1;LasJoyas Scientific Station;NA;NA;NA;NA;point;19:35:00/N;N;104:17:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Dendropanax sp;tropical rain forest;intrasp;intrasp;1;growth;RGR(Hi);NA;NA;NA;RGR(Hi);NA;NA;cm.cm-1.yr-1;height (cm) was recorded and measured vertically from the ground surface to the stem apex for each seedling to calculate relative height growth rates (RHGR).;local;2009;local;2009;seedling;seedling;juvenile;y;Sim;A;age;0,616438356;0,616438356;0,616438356;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;10;P;0,28;0,28;Pearson
85;622;Saldana-Acosta.et.al;2009;Saldana-Acosta.et.al.2009;10.1016/j.foreco.2009.07.027;http://www.sciencedirect.com/science/article/pii/S0378112709004988;shadehouse;control;unstressed;Mexico;1;LasJoyas Scientific Station;NA;NA;NA;NA;point;19:35:00/N;N;104:17:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Fraxinus sp;tropical rain forest;intrasp;intrasp;1;growth;RGR(Hi);NA;NA;NA;RGR(Hi);NA;NA;cm.cm-1.yr-1;height (cm) was recorded and measured vertically from the ground surface to the stem apex for each seedling to calculate relative height growth rates (RHGR).;local;2009;local;2009;seedling;seedling;juvenile;y;Sim;A;age;0,616438356;0,616438356;0,616438356;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;10;O;-0,038;-0,038;Pearson
85;623;Saldana-Acosta.et.al;2009;Saldana-Acosta.et.al.2009;10.1016/j.foreco.2009.07.027;http://www.sciencedirect.com/science/article/pii/S0378112709004988;shadehouse;control;unstressed;Mexico;1;LasJoyas Scientific Station;NA;NA;NA;NA;point;19:35:00/N;N;104:17:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Juglans sp;tropical rain forest;intrasp;intrasp;1;growth;RGR(Hi);NA;NA;NA;RGR(Hi);NA;NA;cm.cm-1.yr-1;height (cm) was recorded and measured vertically from the ground surface to the stem apex for each seedling to calculate relative height growth rates (RHGR).;local;2009;local;2009;seedling;seedling;juvenile;y;Sim;A;age;0,616438356;0,616438356;0,616438356;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;10;P;0,29;0,29;Pearson
85;624;Saldana-Acosta.et.al;2009;Saldana-Acosta.et.al.2009;10.1016/j.foreco.2009.07.027;http://www.sciencedirect.com/science/article/pii/S0378112709004988;shadehouse;control;unstressed;Mexico;1;LasJoyas Scientific Station;NA;NA;NA;NA;point;19:35:00/N;N;104:17:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Persea sp;tropical rain forest;intrasp;intrasp;1;growth;RGR(Hi);NA;NA;NA;RGR(Hi);NA;NA;cm.cm-1.yr-1;height (cm) was recorded and measured vertically from the ground surface to the stem apex for each seedling to calculate relative height growth rates (RHGR).;local;2009;local;2009;seedling;seedling;juvenile;y;Sim;A;age;0,616438356;0,616438356;0,616438356;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;10;P;0,59;0,59;Pearson
85;625;Saldana-Acosta.et.al;2009;Saldana-Acosta.et.al.2009;10.1016/j.foreco.2009.07.027;http://www.sciencedirect.com/science/article/pii/S0378112709004988;shadehouse;control;unstressed;Mexico;1;LasJoyas Scientific Station;NA;NA;NA;NA;point;19:35:00/N;N;104:17:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Citharexylum;tropical rain forest;intrasp;intrasp;1;growth;RGR(Hi);NA;NA;NA;RGR(Hi);NA;NA;cm.cm-1.yr-1;height (cm) was recorded and measured vertically from the ground surface to the stem apex for each seedling to calculate relative height growth rates (RHGR).;local;2009;local;2009;seedling;seedling;juvenile;y;Sim;A;age;0,616438356;0,616438356;0,616438356;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;10;O;0,17;0,17;Pearson
86;626;SalgadoLuarte.et.al;2012;SalgadoLuarte.et.al.2012;10.1086/666612;http://www.ncbi.nlm.nih.gov/pubmed/22766937;field_forest experiment;L_high;unstressed;Chile_Southern;1;Anticura in Puyehue tiol Park;NA;NA;NA;NA;point;40:39:00/S;S;72:11:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Aristoteloa chilensis;temperate rain forest;intrasp;intrasp;1;growth;RGR(Hi);0,043±0,003;NA;cm.cm-1.mo-1;RGR(Hi);NA;NA;cm.cm-1.yr-1;RGR=(ln Ht1- ln Ht0)/t;local;2007-2009;local;2007-2009;seedling;seedling;juvenile;y;Sim;A-H;height;0,1525;0,1525;0,1525;Aarea;Aarea;Rate of CO2 assimilation per unit leaf area;10,65;NA;µmol m-2.s-1;350;P;0,3;0,3;Pearson
86;627;SalgadoLuarte.et.al;2012;SalgadoLuarte.et.al.2012;10.1086/666612;http://www.ncbi.nlm.nih.gov/pubmed/22766937;field_forest experiment;L_high;unstressed;Chile_Southern;1;Anticura in Puyehue tiol Park;NA;NA;NA;NA;point;40:39:00/S;S;72:11:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Aristoteloa chilensis;temperate rain forest;intrasp;intrasp;1;growth;RGR(Hi);0,043±0,003;NA;cm.cm-1.mo-1;RGR(Hi);NA;NA;cm.cm-1.yr-1;RGR=(ln Ht1- ln Ht0)/t;local;2007-2009;local;2007-2009;seedling;seedling;juvenile;y;Sim;A-H;height;0,1525;0,1525;0,1525;E;E;E;NA;NA;NA;350;O;0,14;0,14;Pearson
86;628;SalgadoLuarte.et.al;2012;SalgadoLuarte.et.al.2012;10.1086/666612;http://www.ncbi.nlm.nih.gov/pubmed/22766937;field_forest experiment;L_high;unstressed;Chile_Southern;1;Anticura in Puyehue tiol Park;NA;NA;NA;NA;point;40:39:00/S;S;72:11:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Aristoteloa chilensis;temperate rain forest;intrasp;intrasp;1;growth;RGR(Hi);0,043±0,003;NA;cm.cm-1.mo-1;RGR(Hi);NA;NA;cm.cm-1.yr-1;RGR=(ln Ht1- ln Ht0)/t;local;2007-2009;local;2007-2009;seedling;seedling;juvenile;y;Sim;A-H;height;0,1525;0,1525;0,1525;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;350;O;-0,2;-0,2;Pearson
86;629;SalgadoLuarte.et.al;2012;SalgadoLuarte.et.al.2012;10.1086/666612;http://www.ncbi.nlm.nih.gov/pubmed/22766937;field_forest experiment;L_low;stressed;Chile_Southern;1;Anticura in Puyehue tiol Park;NA;NA;NA;NA;point;40:39:00/S;S;72:11:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Aristoteloa chilensis;temperate rain forest;intrasp;intrasp;1;growth;RGR(Hi);0,043±0,003;NA;cm.cm-1.mo-1;RGR(Hi);NA;NA;cm.cm-1.yr-1;RGR=(ln Ht1- ln Ht0)/t;local;2007-2009;local;2007-2009;seedling;seedling;juvenile;y;Sim;A-H;height;0,1525;0,1525;0,1525;Aarea;Aarea;Rate of CO2 assimilation per unit leaf area;NA;NA;µmol m-2.s-1;350;O;0,23;0,23;Pearson
86;630;SalgadoLuarte.et.al;2012;SalgadoLuarte.et.al.2012;10.1086/666612;http://www.ncbi.nlm.nih.gov/pubmed/22766937;field_forest experiment;L_low;stressed;Chile_Southern;1;Anticura in Puyehue tiol Park;NA;NA;NA;NA;point;40:39:00/S;S;72:11:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Aristoteloa chilensis;temperate rain forest;intrasp;intrasp;1;growth;RGR(Hi);0,043±0,003;NA;cm.cm-1.mo-1;RGR(Hi);NA;NA;cm.cm-1.yr-1;RGR=(ln Ht1- ln Ht0)/t;local;2007-2009;local;2007-2009;seedling;seedling;juvenile;y;Sim;A-H;height;0,1525;0,1525;0,1525;E;E;E;NA;NA;NA;350;O;0,07;0,07;Pearson
